"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country/Region,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",sales_num,profit_num,quantity_num,discount_num
7271,CA-2020-123337,9/16/2020,9/22/2020,"Standard Class",KD-16495,"Keith Dawkins",Corporate,"United States","San Jose",California,95123,West,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.67,-12.88,2.0,0.15
7272,CA-2020-123337,9/16/2020,9/22/2020,"Standard Class",KD-16495,"Keith Dawkins",Corporate,"United States","San Jose",California,95123,West,OFF-AP-10002287,"Office Supplies",Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4.54,4.0,0.0
7273,US-2020-150357,10/10/2020,10/14/2020,"Standard Class",EB-13975,"Erica Bern",Corporate,"United States",Greensboro,"North Carolina",27405,South,OFF-SU-10004498,"Office Supplies",Supplies,"Martin-Yale Premier Letter Opener",20.61,-4.38,2.0,0.2
7274,US-2020-150357,10/10/2020,10/14/2020,"Standard Class",EB-13975,"Erica Bern",Corporate,"United States",Greensboro,"North Carolina",27405,South,OFF-BI-10002557,"Office Supplies",Binders,"Presstex Flexible Ring Binders",4.1,-2.73,3.0,0.7
7275,CA-2019-144519,11/13/2019,11/17/2019,"Standard Class",AW-10930,"Arthur Wiediger","Home Office","United States",Helena,Montana,59601,West,TEC-PH-10004908,Technology,Phones,"Panasonic KX TS3282W Corded phone",339.96,42.5,5.0,0.2
7276,CA-2019-144519,11/13/2019,11/17/2019,"Standard Class",AW-10930,"Arthur Wiediger","Home Office","United States",Helena,Montana,59601,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,21.75,7.0,0.0
7277,CA-2018-120670,11/2/2018,11/6/2018,"Standard Class",JK-16120,"Julie Kriz","Home Office","United States","Fort Lauderdale",Florida,33311,South,TEC-AC-10004171,Technology,Accessories,"Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset",799.92,239.98,10.0,0.2
7278,CA-2020-157217,7/19/2020,7/21/2020,"First Class",TC-21535,"Tracy Collins","Home Office","United States","San Francisco",California,94110,West,TEC-PH-10002070,Technology,Phones,"Griffin GC36547 PowerJolt SE Lightning Charger",35.98,4.5,2.0,0.2
7279,CA-2020-157217,7/19/2020,7/21/2020,"First Class",TC-21535,"Tracy Collins","Home Office","United States","San Francisco",California,94110,West,TEC-AC-10003095,Technology,Accessories,"Logitech G35 7.1-Channel Surround Sound Headset",389.97,132.59,3.0,0.0
7280,CA-2020-108224,5/14/2020,5/14/2020,"Same Day",TH-21235,"Tiffany House",Corporate,"United States",Yuma,Arizona,85364,West,TEC-AC-10003832,Technology,Accessories,"Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",185.53,48.7,7.0,0.2
7281,CA-2019-162782,2/21/2019,2/27/2019,"Standard Class",PW-19240,"Pierre Wener",Consumer,"United States",Columbia,Maryland,21044,East,OFF-BI-10003527,"Office Supplies",Binders,"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind",2541.98,1270.99,2.0,0.0
7282,CA-2021-159282,10/16/2021,10/21/2021,"Standard Class",GH-14410,"Gary Hansen","Home Office","United States",Yuma,Arizona,85364,West,TEC-MA-10001148,Technology,Machines,"Swingline SM12-08 MicroCut Jam Free Shredder",599.99,-479.99,5.0,0.7
7283,CA-2021-155936,6/22/2021,6/29/2021,"Standard Class",JK-15730,"Joe Kamberova",Consumer,"United States",Chicago,Illinois,60653,Central,OFF-BI-10002432,"Office Supplies",Binders,"Wilson Jones Standard D-Ring Binders",3.04,-5.01,3.0,0.8
7284,CA-2021-169439,9/9/2021,9/13/2021,"Standard Class",LC-17140,"Logan Currie",Consumer,"United States",Cleveland,Ohio,44105,East,OFF-AR-10001374,"Office Supplies",Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,3.89,5.0,0.2
7285,CA-2021-169439,9/9/2021,9/13/2021,"Standard Class",LC-17140,"Logan Currie",Consumer,"United States",Cleveland,Ohio,44105,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.11,-9.09,2.0,0.2
7286,CA-2021-151183,10/14/2021,10/19/2021,"Standard Class",BK-11260,"Berenike Kampe",Consumer,"United States","San Francisco",California,94110,West,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36,15.3,4.0,0.0
7287,CA-2020-149965,6/20/2020,6/25/2020,"Standard Class",BS-11365,"Bill Shonely",Corporate,"United States","Oklahoma City",Oklahoma,73120,Central,TEC-AC-10004877,Technology,Accessories,"Imation 30456 USB Flash Drive 8GB",6.9,0.55,1.0,0.0
7288,CA-2020-149965,6/20/2020,6/25/2020,"Standard Class",BS-11365,"Bill Shonely",Corporate,"United States","Oklahoma City",Oklahoma,73120,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,23.65,3.0,0.0
7289,CA-2018-158281,9/2/2018,9/7/2018,"Standard Class",AG-10525,"Andy Gerbode",Corporate,"United States",Houston,Texas,77095,Central,TEC-MA-10002210,Technology,Machines,"Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop",559.71,-121.27,3.0,0.4
7290,CA-2020-153661,1/30/2020,1/31/2020,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States","San Francisco",California,94122,West,OFF-ST-10000675,"Office Supplies",Storage,"File Shuttle II and Handi-File, Black",305.01,76.25,9.0,0.0
7291,CA-2020-153661,1/30/2020,1/31/2020,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States","San Francisco",California,94122,West,OFF-BI-10004781,"Office Supplies",Binders,"GBC Wire Binding Strips",50.78,17.77,2.0,0.2
7292,CA-2020-153661,1/30/2020,1/31/2020,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States","San Francisco",California,94122,West,OFF-LA-10004689,"Office Supplies",Labels,"Avery 512",26.01,12.22,9.0,0.0
7293,CA-2021-109183,12/4/2021,12/9/2021,"Standard Class",LR-16915,"Lena Radford",Consumer,"United States",Nashville,Tennessee,37211,South,TEC-MA-10001856,Technology,Machines,"Okidata C610n Printer",649.0,-272.58,2.0,0.5
7294,CA-2020-113656,1/23/2020,1/29/2020,"Standard Class",CB-12415,"Christy Brittain",Consumer,"United States","Los Angeles",California,90036,West,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99,21.6,7.0,0.0
7295,CA-2019-148964,5/26/2019,5/31/2019,"Standard Class",RD-19900,"Ruben Dartt",Consumer,"United States",Bellevue,Washington,98006,West,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,7.89,1.0,0.0
7296,CA-2018-111899,5/4/2018,5/5/2018,"First Class",NC-18340,"Nat Carroll",Consumer,"United States",Houston,Texas,77036,Central,OFF-AR-10001725,"Office Supplies",Art,"Boston Home & Office Model 2000 Electric Pencil Sharpeners",37.84,2.84,2.0,0.2
7297,CA-2018-111899,5/4/2018,5/5/2018,"First Class",NC-18340,"Nat Carroll",Consumer,"United States",Houston,Texas,77036,Central,OFF-FA-10000840,"Office Supplies",Fasteners,"OIC Thumb-Tacks",5.47,1.85,6.0,0.2
7298,CA-2019-101126,2/10/2019,2/14/2019,"Second Class",NB-18655,"Nona Balk",Corporate,"United States",Philadelphia,Pennsylvania,19143,East,OFF-ST-10000943,"Office Supplies",Storage,"Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black",77.24,7.72,5.0,0.2
7299,CA-2018-163468,11/18/2018,11/21/2018,"First Class",JK-15730,"Joe Kamberova",Consumer,"United States","Des Plaines",Illinois,60016,Central,FUR-TA-10002533,Furniture,Tables,"BPI Conference Tables",292.1,-175.26,4.0,0.5
7300,CA-2018-163468,11/18/2018,11/21/2018,"First Class",JK-15730,"Joe Kamberova",Consumer,"United States","Des Plaines",Illinois,60016,Central,FUR-FU-10001546,Furniture,Furnishings,"Dana Swing-Arm Lamps",8.54,-7.48,2.0,0.6
7301,CA-2018-163468,11/18/2018,11/21/2018,"First Class",JK-15730,"Joe Kamberova",Consumer,"United States","Des Plaines",Illinois,60016,Central,FUR-BO-10003546,Furniture,Bookcases,"Hon 4-Shelf Metal Bookcases",424.12,-30.29,6.0,0.3
7302,CA-2018-163468,11/18/2018,11/21/2018,"First Class",JK-15730,"Joe Kamberova",Consumer,"United States","Des Plaines",Illinois,60016,Central,OFF-BI-10004728,"Office Supplies",Binders,"Wilson Jones Turn Tabs Binder Tool for Ring Binders",2.89,-4.92,3.0,0.8
7303,CA-2018-163468,11/18/2018,11/21/2018,"First Class",JK-15730,"Joe Kamberova",Consumer,"United States","Des Plaines",Illinois,60016,Central,OFF-ST-10000025,"Office Supplies",Storage,"Fellowes Stor/Drawer Steel Plus Storage Drawers",381.72,-66.8,5.0,0.2
7304,US-2021-117450,9/4/2021,9/8/2021,"Standard Class",DO-13645,"Doug O'Connell",Consumer,"United States","Boynton Beach",Florida,33437,South,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.18,6.07,2.0,0.2
7305,US-2021-117450,9/4/2021,9/8/2021,"Standard Class",DO-13645,"Doug O'Connell",Consumer,"United States","Boynton Beach",Florida,33437,South,OFF-PA-10000289,"Office Supplies",Paper,"Xerox 213",10.37,3.63,2.0,0.2
7306,CA-2018-137274,3/29/2018,4/2/2018,"Standard Class",MG-18145,"Mike Gockenbach",Consumer,"United States",Plano,Texas,75023,Central,FUR-TA-10001889,Furniture,Tables,"Bush Advantage Collection Racetrack Conference Table",890.84,-152.72,3.0,0.3
7307,CA-2020-144092,11/5/2020,11/7/2020,"Second Class",LH-17155,"Logan Haushalter",Consumer,"United States","San Jose",California,95123,West,TEC-AC-10002305,Technology,Accessories,"KeyTronic E03601U1 - Keyboard - Beige",72.0,12.96,4.0,0.0
7308,CA-2020-144092,11/5/2020,11/7/2020,"Second Class",LH-17155,"Logan Haushalter",Consumer,"United States","San Jose",California,95123,West,FUR-CH-10004875,Furniture,Chairs,"Harbour Creations 67200 Series Stacking Chairs",113.89,9.97,2.0,0.2
7309,CA-2020-144092,11/5/2020,11/7/2020,"Second Class",LH-17155,"Logan Haushalter",Consumer,"United States","San Jose",California,95123,West,OFF-EN-10001434,"Office Supplies",Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,77.48,3.0,0.0
7310,CA-2021-112172,6/10/2021,6/14/2021,"Second Class",MM-18280,"Muhammed MacIntyre",Corporate,"United States","New York City","New York",10024,East,OFF-FA-10004395,"Office Supplies",Fasteners,"Plymouth Boxed Rubber Bands by Plymouth",14.13,0.71,3.0,0.0
7311,CA-2019-121699,8/10/2019,8/14/2019,"Standard Class",BD-11320,"Bill Donatelli",Consumer,"United States",Detroit,Michigan,48227,Central,OFF-BI-10004632,"Office Supplies",Binders,"GBC Binding covers",64.75,29.14,5.0,0.0
7312,CA-2019-162761,10/9/2019,10/13/2019,"Standard Class",SC-20575,"Sonia Cooley",Consumer,"United States",Miami,Florida,33178,South,OFF-BI-10000145,"Office Supplies",Binders,"Zipper Ring Binder Pockets",1.87,-1.31,2.0,0.7
7313,CA-2019-162761,10/9/2019,10/13/2019,"Standard Class",SC-20575,"Sonia Cooley",Consumer,"United States",Miami,Florida,33178,South,OFF-BI-10002498,"Office Supplies",Binders,"Clear Mylar Reinforcing Strips",11.21,-8.6,2.0,0.7
7314,CA-2019-162761,10/9/2019,10/13/2019,"Standard Class",SC-20575,"Sonia Cooley",Consumer,"United States",Miami,Florida,33178,South,OFF-AR-10001761,"Office Supplies",Art,"Avery Hi-Liter Smear-Safe Highlighters",37.38,7.48,8.0,0.2
7315,CA-2020-121377,5/28/2020,6/2/2020,"Standard Class",TN-21040,"Tanja Norvell","Home Office","United States","Park Ridge",Illinois,60068,Central,TEC-PH-10001817,Technology,Phones,"Wilson Electronics DB Pro Signal Booster",286.4,25.06,1.0,0.2
7316,CA-2021-115322,5/11/2021,5/16/2021,"Second Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States","New York City","New York",10024,East,OFF-AR-10004456,"Office Supplies",Art,"Panasonic KP-4ABK Battery-Operated Pencil Sharpener",43.92,12.74,3.0,0.0
7317,CA-2020-132066,10/16/2020,10/20/2020,"Standard Class",NB-18655,"Nona Balk",Corporate,"United States","New York City","New York",10011,East,FUR-TA-10001539,Furniture,Tables,"Chromcraft Rectangular Conference Tables",142.18,-37.92,1.0,0.4
7318,CA-2021-158120,11/17/2021,11/21/2021,"Standard Class",KH-16330,"Katharine Harms",Corporate,"United States",Hillsboro,Oregon,97123,West,OFF-PA-10003205,"Office Supplies",Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.61,6.62,3.0,0.2
7319,CA-2021-158120,11/17/2021,11/21/2021,"Standard Class",KH-16330,"Katharine Harms",Corporate,"United States",Hillsboro,Oregon,97123,West,OFF-BI-10002813,"Office Supplies",Binders,"Avery Reinforcements for Hole-Punch Pages",4.16,-3.47,7.0,0.7
7320,CA-2021-100097,11/26/2021,11/29/2021,"Second Class",MN-17935,"Michael Nguyen",Consumer,"United States","New York City","New York",10009,East,TEC-PH-10002310,Technology,Phones,"Plantronics Calisto P620-M USB Wireless Speakerphone System",979.95,264.59,5.0,0.0
7321,CA-2021-100097,11/26/2021,11/29/2021,"Second Class",MN-17935,"Michael Nguyen",Consumer,"United States","New York City","New York",10009,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,37.88,5.0,0.0
7322,CA-2021-167626,9/3/2021,9/7/2021,"Standard Class",MY-18295,"Muhammed Yedwab",Corporate,"United States",Chicago,Illinois,60623,Central,OFF-PA-10003424,"Office Supplies",Paper,"""While you Were Out"" Message Book, One Form per Page",8.9,3.34,3.0,0.2
7323,CA-2021-167626,9/3/2021,9/7/2021,"Standard Class",MY-18295,"Muhammed Yedwab",Corporate,"United States",Chicago,Illinois,60623,Central,TEC-AC-10004353,Technology,Accessories,"Hypercom P1300 Pinpad",100.8,21.42,2.0,0.2
7324,US-2021-126053,12/5/2021,12/8/2021,"First Class",CS-11950,"Carlos Soltero",Consumer,"United States","New York City","New York",10024,East,FUR-FU-10001934,Furniture,Furnishings,"Magnifier Swing Arm Lamp",41.96,10.91,2.0,0.0
7325,US-2021-126053,12/5/2021,12/8/2021,"First Class",CS-11950,"Carlos Soltero",Consumer,"United States","New York City","New York",10024,East,OFF-LA-10003766,"Office Supplies",Labels,"Self-Adhesive Removable Labels",9.45,4.54,3.0,0.0
7326,US-2021-128447,11/10/2021,11/17/2021,"Standard Class",MC-17845,"Michael Chen",Consumer,"United States",Pasco,Washington,99301,West,OFF-AP-10004540,"Office Supplies",Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,112.22,5.0,0.0
7327,US-2021-128447,11/10/2021,11/17/2021,"Standard Class",MC-17845,"Michael Chen",Consumer,"United States",Pasco,Washington,99301,West,OFF-BI-10001543,"Office Supplies",Binders,"GBC VeloBinder Manual Binding System",28.79,10.08,1.0,0.2
7328,US-2018-131275,3/18/2018,3/24/2018,"Standard Class",SC-20050,"Sample Company A","Home Office","United States",Burbank,California,91505,West,FUR-FU-10004597,Furniture,Furnishings,"Eldon Cleatmat Chair Mats for Medium Pile Carpets",111.0,14.43,2.0,0.0
7329,US-2018-131275,3/18/2018,3/24/2018,"Standard Class",SC-20050,"Sample Company A","Home Office","United States",Burbank,California,91505,West,TEC-MA-10001148,Technology,Machines,"Swingline SM12-08 MicroCut Jam Free Shredder",1279.97,415.99,4.0,0.2
7330,US-2018-131275,3/18/2018,3/24/2018,"Standard Class",SC-20050,"Sample Company A","Home Office","United States",Burbank,California,91505,West,OFF-ST-10000078,"Office Supplies",Storage,"Tennsco 6- and 18-Compartment Lockers",1856.19,334.11,7.0,0.0
7331,CA-2020-149349,11/12/2020,11/13/2020,"First Class",SP-20650,"Stephanie Phelps",Corporate,"United States",Chicago,Illinois,60623,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.75,-8.53,6.0,0.6
7332,CA-2021-115119,10/26/2021,10/30/2021,"Standard Class",SC-20440,"Shaun Chance",Corporate,"United States",Lancaster,Pennsylvania,17602,East,TEC-PH-10001433,Technology,Phones,"Cisco Small Business SPA 502G VoIP phone",61.54,-13.33,1.0,0.4
7333,CA-2021-115119,10/26/2021,10/30/2021,"Standard Class",SC-20440,"Shaun Chance",Corporate,"United States",Lancaster,Pennsylvania,17602,East,OFF-BI-10003007,"Office Supplies",Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",81.44,-65.15,7.0,0.7
7334,CA-2019-125563,4/11/2019,4/17/2019,"Standard Class",PR-18880,"Patrick Ryan",Consumer,"United States",Tampa,Florida,33614,South,FUR-FU-10001290,Furniture,Furnishings,"Executive Impressions Supervisor Wall Clock",67.36,10.1,2.0,0.2
7335,CA-2019-125563,4/11/2019,4/17/2019,"Standard Class",PR-18880,"Patrick Ryan",Consumer,"United States",Tampa,Florida,33614,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",54.53,14.31,3.0,0.2
7336,CA-2019-113152,12/25/2019,12/30/2019,"Standard Class",JK-15625,"Jim Karlsson",Consumer,"United States","New York City","New York",10024,East,TEC-AC-10002049,Technology,Accessories,"Plantronics Savi W720 Multi-Device Wireless Headset System",843.9,371.32,2.0,0.0
7337,CA-2019-113152,12/25/2019,12/30/2019,"Standard Class",JK-15625,"Jim Karlsson",Consumer,"United States","New York City","New York",10024,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",449.57,56.2,2.0,0.2
7338,CA-2021-165155,9/21/2021,9/23/2021,"First Class",BM-11575,"Brendan Murry",Corporate,"United States","Los Angeles",California,90045,West,OFF-ST-10004950,"Office Supplies",Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,3.88,1.0,0.0
7339,CA-2018-163412,12/20/2018,12/23/2018,"Second Class",SM-20950,"Suzanne McNair",Corporate,"United States","New York City","New York",10035,East,FUR-CH-10004875,Furniture,Chairs,"Harbour Creations 67200 Series Stacking Chairs",192.19,36.3,3.0,0.1
7340,CA-2019-159590,7/18/2019,7/21/2019,"First Class",KC-16255,"Karen Carlisle",Corporate,"United States","New York City","New York",10009,East,OFF-AR-10003190,"Office Supplies",Art,"Newell 32",5.76,1.61,2.0,0.0
7341,CA-2018-116190,7/26/2018,8/1/2018,"Standard Class",SG-20470,"Sheri Gordon",Consumer,"United States",Atlanta,Georgia,30318,South,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",67.88,18.33,2.0,0.0
7342,CA-2018-116190,7/26/2018,8/1/2018,"Standard Class",SG-20470,"Sheri Gordon",Consumer,"United States",Atlanta,Georgia,30318,South,OFF-LA-10002762,"Office Supplies",Labels,"Avery 485",162.89,76.56,13.0,0.0
7343,CA-2018-116190,7/26/2018,8/1/2018,"Standard Class",SG-20470,"Sheri Gordon",Consumer,"United States",Atlanta,Georgia,30318,South,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",25.71,9.26,3.0,0.0
7344,CA-2018-168473,12/26/2018,1/1/2019,"Standard Class",TB-21520,"Tracy Blumstein",Consumer,"United States","New York City","New York",10009,East,OFF-ST-10000563,"Office Supplies",Storage,"Fellowes Bankers Box Stor/Drawer Steel Plus",191.88,19.19,6.0,0.0
7345,CA-2021-168389,12/11/2021,12/17/2021,"Standard Class",DV-13045,"Darrin Van Huff",Corporate,"United States",Jacksonville,Florida,32216,South,FUR-TA-10004289,Furniture,Tables,"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables",721.88,-420.0,6.0,0.45
7346,CA-2021-168389,12/11/2021,12/17/2021,"Standard Class",DV-13045,"Darrin Van Huff",Corporate,"United States",Jacksonville,Florida,32216,South,TEC-PH-10003555,Technology,Phones,"Motorola HK250 Universal Bluetooth Headset",73.57,-16.55,4.0,0.2
7347,CA-2021-168389,12/11/2021,12/17/2021,"Standard Class",DV-13045,"Darrin Van Huff",Corporate,"United States",Jacksonville,Florida,32216,South,OFF-AR-10001958,"Office Supplies",Art,"Stanley Bostitch Contemporary Electric Pencil Sharpeners",13.58,1.36,1.0,0.2
7348,CA-2021-168389,12/11/2021,12/17/2021,"Standard Class",DV-13045,"Darrin Van Huff",Corporate,"United States",Jacksonville,Florida,32216,South,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",64.78,-12.15,1.0,0.2
7349,CA-2018-130421,3/3/2018,3/7/2018,"Standard Class",SC-20020,"Sam Craven",Consumer,"United States",Houston,Texas,77095,Central,OFF-AP-10002534,"Office Supplies",Appliances,"3.6 Cubic Foot Counter Height Office Refrigerator",176.77,-459.61,3.0,0.8
7350,CA-2021-142125,10/21/2021,10/27/2021,"Standard Class",JB-15400,"Jennifer Braxton",Corporate,"United States",Milwaukee,Wisconsin,53209,Central,OFF-BI-10000301,"Office Supplies",Binders,"GBC Instant Report Kit",38.82,19.41,6.0,0.0
7351,CA-2021-142125,10/21/2021,10/27/2021,"Standard Class",JB-15400,"Jennifer Braxton",Corporate,"United States",Milwaukee,Wisconsin,53209,Central,OFF-BI-10003460,"Office Supplies",Binders,"Acco 3-Hole Punch",21.9,10.51,5.0,0.0
7352,CA-2021-141138,11/10/2021,11/16/2021,"Standard Class",GH-14425,"Gary Hwang",Consumer,"United States",Modesto,California,95351,West,TEC-AC-10001772,Technology,Accessories,"Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive",111.79,43.6,7.0,0.0
